category,cardName,hue,rgb,lightness,hue2
Boy,blue-cookie-monster-sticker-1st-birthday-card,226.01536941836258,"[24.933895382257138, 41.75225138915501, 97.09178003448936]",23.92660302289147,226.01536941836258
Any+Man,celebrating-an-amazing-guy-birthday-card-root-459hbd4315,226.0163529381797,"[23.211642533274826, 43.128272634196286, 108.7710984349861]",25.878968817306067,226.03312990409762
Any+Woman,girl-you-got-this-colorful-encouragement-card,226.1103690846145,"[38.53508576520383, 65.67988416128314, 155.6034751615059]",38.06638449543328,226.08772263662655
Son,enjoy-birthday-card-for-son,226.2605863192182,"[32.29509225555416, 33.53043805698506, 37.68984561315426]",13.72253683700165,226.2605863192182
Mother,outlined-floral-mothers-day-card-from-all-of-us,226.26551427957912,"[153.8859275053305, 162.2905117270789, 188.28820184790334]",67.09296653984978,225.34181059416576
Brother,never-outgrow-birthday-card-brother,227.020449362593,"[66.29657194406856, 71.5126296797474, 90.41136671177267]",30.727046795262996,227.02193126022914
Father,celebrating-you-fathers-day-card,227.17916013919117,"[28.891217374738044, 34.310344827586206, 54.65269575157173]",16.38115943653133,227.37853307893684
Grandmother,your-joy-is-a-gift-hanukkah-card-for-grandmother-root-399ch1023,227.3275799197764,"[174.33949945593037, 181.90163220892273, 210.15277475516865]",75.39064200217628,227.33073248988228
Girl,youre-super-fun-7th-birthday-card-root-359hkb4767,227.75322014051525,"[219.19442809495783, 223.0247204237787, 237.95997645673927]",89.63811853954843,227.75322014051525
Daughter,spirit-and-grace-spanish-birthday-card,227.94757193793004,"[213.54449152542372, 163.91922669491527, 166.8561970338983]",74.0124937686939,356.44902206686766
Father,gears-on-grid-fathers-day-card-from-both-of-us,227.9515273437032,"[162.91679805942996, 169.01855670103092, 193.30285021224984]",69.84698985719214,227.95152734370322
Father,something-to-celebrate-birthday-card,228.01860134291493,"[168.31147132169576, 176.0220698254364, 207.14925187032418]",73.61974964549411,228.087993091027
Boy,star-wars-young-jedi-birthday-sound-card-with-light-root-799tng1167,228.6470703954112,"[27.459943728713164, 29.933066785132535, 41.24863023841256]",13.472269405318768,229.2384685603823
Wife,proud-and-honored-anniversary-card-wife,228.7199999999877,"[219.56053184044788, 192.95416375087473, 212.8663400979706]",80.8852344296711,315.0960665956524
Grandson,youre-a-wonderful-gift-religious-christmas-card-for-grandson-root-399xds2112,228.9161687543599,"[42.602088383367516, 50.806078687301884, 85.42401640872646]",25.103157802371374,228.50496834368226
Grandson,snoopy-happy-birthday-card-grandson,229.1002126377313,"[66.37178405735976, 69.74082665541965, 84.91733445803459]",29.664533042234183,229.1002126377313
Girl,9-fantastic-years-birthday-card-root-399hkb4378,229.372477376046,"[240.4569288389513, 139.39921688798094, 196.65832482124617]",74.48159720135926,326.0041137913085
Son,vibrant-watercolor-leaves-fathers-day-card,229.46785882006282,"[39.4983504398827, 42.94391495601173, 59.47947214076246]",19.407416192283367,229.6535402735353
Granddaughter,rule-valentines-day-card-with-barrette,229.58954147841985,"[223.01477389516958, 224.18191161356629, 229.70901849948612]",88.76937105777563,229.5390343133493
Grandmother,marjolein-bastin-bird-and-flowers-grandparents-day-card-for-grandma-root-399gp4342,229.65797834869244,"[156.64117433852846, 163.4840521928235, 194.91029358463211]",68.93166037709031,229.27143662185262
Brother,special-brother-birthday-root-299man1359,230.0460829493088,"[216.44172128811627, 217.73610715303505, 223.21174123681962]",86.20656127939918,228.52837177976082
Mother,youre-the-heart-of-our-family-birthday-card-for-mom-root-799fbd5221,230.67097323708683,"[125.57294743059657, 140.71012994683994, 222.82176609568813]",68.31268892672249,230.66075080971012
Wife,my-beloved-wife-musical-spanishlanguage-mothers-day-card-root-699mtx8443,230.8026657997399,"[242.14951069227982, 239.92587894164552, 175.82910474809714]",81.95659126281902,57.988282744373635
Girl,for-a-sweet-girl-first-communion-card,230.98831357423302,"[197.60218840397434, 201.43768079486858, 228.9549742170796]",83.63865933746156,232.65999695129292
Wife,fireflies-flowers-jar-anniversary-card,231.07224139196828,"[120.175828313253, 147.63102409638554, 176.12010542168676]",58.09724190881171,210.55441893019628
Girl,aristocats-1st-birthday-card-with-wearable-hair-bow-root-499hkb1969,231.3569937369515,"[214.10977157360406, 158.56704737732656, 176.2760152284264]",73.07388606880994,340.86989634661813
Mother,flowers-butterfly-and-glitter-mothers-day-card,231.3829179195348,"[42.22257053291536, 53.35521159874608, 118.79917711598746]",31.572891695863294,231.27725171230685
Father,unicef-stacked-high-sandwich-fathers-day-card,231.49100639215118,"[240.61023484051876, 240.94461969856292, 242.96810375043813]",94.81928207665821,231.49100639215118
Mother,mom-youre-the-best-birthday-card-root-499fbd2965,231.5285574888165,"[233.85499693439607, 234.16830165542612, 246.2203147353362]",94.13241405288868,238.4797573694083
Boy,star-wars-youre-kind-of-a-big-deal-birthday-card-root-399hkb4684,231.81052548337345,"[18.35160092341664, 18.709023386530163, 20.909565391950217]",7.698267904973894,231.61624484991157
Mother,she-believed-displayable-banner-mothers-day-card,231.92498758072531,"[210.1962962962963, 213.04109347442682, 231.35749559082893]",86.57917487982849,231.93392452326978
Husband,night-on-the-town-anniversary-card-root-599avy1331,231.994999715893,"[13.78350030256169, 14.57305183890271, 19.69851408592752]",6.565100860488081,231.9910428081024
Father,youre-so-loved-birthday-card,232.1485328636375,"[180.09739952718675, 185.79968479117414, 223.6736012608353]",79.17078446823962,232.1485328636375
Wife,ferns-leaves-and-flowers-anniversary-card,232.27957951241333,"[31.51415293620617, 36.41170257710181, 69.00866075200676]",19.71035562513979,232.16277274801553
Boy,wishing-all-day-fun-birthday-card-with-bracelet-root-599hfi1277,232.9074146565339,"[252.24976710485458, 185.9954456060449, 85.55377290135597]",66.23598823651187,36.152640566301336
Any+Man,lavender-flocked-flower-loss-of-wife-sympathy-card,233.1500905313031,"[196.5995796111403, 199.10667367314767, 218.55981783149414]",81.4038034201244,233.1500905313031
Husband,silver-and-gold-foil-mandala-anniversary-card,233.21863255525284,"[165.02883193691474, 166.5192212912765, 174.78252833908329]",66.62967848548979,230.83184901656108
Mother,heart-and-flowers-spanish-mothers-day-card,233.29670825231517,"[31.116737848281474, 39.76082977425259, 108.07097823876347]",27.29170903667548,233.26033870353928
Boy,dc-comics-batman-extraordinary-birthday-card-with-sticker-root-499hkb4704,233.7415944703344,"[20.935981577432354, 21.31594703511802, 24.67714450201497]",8.943750211656338,233.90619229348763
Grandson,dc-comics-batman-secret-identity-birthday-card-for-grandson-root-459man2996,234.29482071713147,"[1.8937568455640745, 1.927710843373494, 2.393209200438116]",0.8405815776474885,235.921052631579
Boy,robot-party-jumbo-birthday-card-1625-root-999cbg3012,234.40724600715268,"[81.80989375071404, 91.62138695304468, 187.0692334056895]",52.72139748164775,234.40724600715268
Daughter,egg-ornaments-daughter-and-husband-easter-card,234.4672131147533,"[162.62583668005354, 161.53012048192772, 162.89424364123158]",63.61262041630575,288.1943081452398
Mother,embossed-heart-with-icons-and-mom-phrases-mothers-day-card,234.70588235348083,"[254.8886859230506, 254.88731590364196, 254.89610686151389]",99.95753387552077,249.35064935062684
Any+Woman,peanuts-snoopy-all-the-happy-wishes-birthday-card-root-499hbd2528,234.7463403299513,"[235.21234870537765, 235.43971196568103, 239.02711812471273]",92.98813075099811,236.42395276918725
Daughter,pink-cupcake-spanishlanguage-daughter-birthday-card-root-359fbd2818,235.36153315262507,"[208.78327495621716, 210.23963806187973, 223.6243432574431]",84.78580749287457,234.1121633182878
Granddaughter,beautiful-easter-card-for-granddaughter,235.5083692619833,"[200.3750210970464, 202.3642194092827, 227.07443037974684]",83.81361793662613,235.52979253321868
Daughter,bloom-in-your-own-way-birthday-card-for-daughter-root-799fbd5199,235.8793468777266,"[90.34446085672083, 91.86033973412113, 101.08530280649926]",37.53524777710197,231.53206675330563
Father,star-wars-stickers-spanish-fathers-day-card,235.94905864233002,"[46.86919445713416, 48.213187147860516, 66.74965737779809]",22.27820624214358,235.94377848416374
Mother,dog-with-cutout-sign-pop-up-birthday-card-for-mom-root-499fbd3116,236.0322381544461,"[183.14237473761065, 186.51592589212376, 234.1567947430866]",81.8233665648426,236.03223815444613
Girl,princess-crown-birthday-card-root-699lad1861,236.2092992094329,"[230.07072253932898, 230.02853960740637, 231.85535291660867]",90.56546912235588,241.3854595336083
Son,like-a-movie-funny-birthday-card-for-son-root-459man3044,236.39150961117022,"[63.99781659388646, 68.96764589122668, 144.27272727272728]",40.83736154247328,236.28539284168883
Girl,teen-queen-13th-birthday-card,236.4049680517222,"[57.025296262534184, 58.47128532360985, 81.15610756608933]",27.094392907573237,236.40462384073442
Father,classic-car-bad-ass-dad-musical-fathers-day-card-root-559fff9003,236.52845431864085,"[100.61231313926042, 100.77153815892997, 104.67682926829268]",40.25277302108884,237.6495354239257
Father,stripes-and-diamond-hanukkah-card-for-father-root-399ch1213,236.5860478121068,"[61.044038416490984, 63.044741157179665, 94.95525884282033]",30.588097501825754,236.46010485815137
Father,bold-diamond-patterns-fathers-day-card,236.66082343795247,"[78.86866183759055, 68.72378955394586, 79.86789935188715]",29.135625275653528,294.62009510451236
Any+Man,some-things-never-get-old-motorcycle-birthday-card,237.4736842105472,"[254.78027904795405, 254.7807480361121, 254.7914175167077]",99.9160189342474,237.4736842105472
Husband,kid-on-dads-shoulders-husband-fathers-day-card,238.06354576395543,"[103.8721136767318, 95.99378330373001, 128.31811722912965]",43.982725594678364,254.6236523688636
Girl,queen-teen-13th-birthday-card-root-299hbd4219,238.17209094962104,"[56.09671026555688, 56.812921125644074, 81.5919540229885]",26.99777731147949,238.31448359489772
Nephew,nickelodeon-spongebob-squarepants-birthday-card-for-nephew-root-459hkb4715,238.4316473364688,"[70.04711572912935, 68.8683267646005, 98.28323181655321]",32.77481540806936,242.40447275783526
Boy,marvel-panther-spanish-valentines-card,238.83310344827598,"[199.88726239895126, 199.91369892942976, 201.48088267424077]",78.69963628886119,239.0046613655049
Mother,best-mom-ever-mothers-day-card-with-banner-root-899mii3003,239.1599135468164,"[111.70697761895806, 112.95091216851608, 185.08519842016173]",58.19454432139604,238.98285796305032
Father,mountain-scene-fathers-day-card,239.79112714922505,"[188.54252275682705, 188.7555266579974, 195.2488946684005]",75.2532191029858,238.09431474443488
Any+Woman,it-is-a-blessing-to-be-family-with-you-birthday-card-root-559fbd8226,240.28288646322144,"[56.28930627082702, 55.879733414116934, 151.4728870039382]",40.65737655255983,240.2570725044604
Granddaughter,my-little-pony-birthday-card-daughter,240.71569390451683,"[38.073738897268306, 37.52807105748282, 113.41494888553711]",29.59667057706273,240.43143256547353
Mother,lilac-butterfly-musical-spanishlanguage-mothers-day-card-root-699mtx8446,240.9511251172244,"[204.86243386243387, 204.41011743450767, 231.55949154729643]",85.4842370552557,240.999617359974
Mother,flowers-mothers-day-card-with-bookmark-root-599moa2833,241.35416666666612,"[233.84263657957246, 233.85878859857482, 234.704513064133]",91.87199012621677,238.87556841670278
Wife,pastel-brush-strokes-mothers-day-card,241.4650003611934,"[224.60546946216957, 225.96627164995442, 232.07237921604374]",89.54467621141437,229.06533841195423
Sister,disney-tinker-bell-every-wish-birthday-card-for-sister-root-429fbd8113,242.0111344994837,"[226.33020197275715, 226.9469234382339, 227.8252700798497]",89.05009255933467,215.2497643732329
Girl,sofia-the-first-sweet-princess-birthday-card-for-girl-root-200suv3003,243.2374081271608,"[159.75225098480584, 157.1710748452448, 204.02152504220595]",70.82207840930407,243.3056367168849
Brother,exciting-new-step-wedding-card-for-brother-root-459w2278,243.26820603907646,"[47.85456919060052, 48.06762402088773, 39.65352480417754]",17.20022525981672,61.51927015453361
Sister,love-and-laughter-birthday-card-for-sister-root-459fbd4198,243.36414528571086,"[75.36580516898609, 73.72815282219725, 102.34333131644914]",34.523820419342435,243.43381191304007
Husband,romantic-nicknames-valentines-day-card,243.4994610485056,"[216.67921371810957, 216.00460058552906, 226.69677959012967]",86.80419219130566,243.78564443575212
Girl,funloving-5-birthday-card-for-girl-root-459hkb4764,243.68243750518909,"[81.50865555735318, 76.03526937388772, 166.63517230221646]",47.58243954433416,243.62476294558198
Husband,real-love-valentines-day-card-for-husband,243.9270265187136,"[17.31727718488607, 15.990481684453417, 31.33285261032593]",9.279085155839088,245.1887501879982
Brother,squiggly-lines-wedding-card-for-brother-root-449w2278,243.9344262295081,"[48.82790196606518, 49.04282251548613, 40.417452194990574]",17.54123033538759,61.49503528383186
Boy,mickey-mouse-and-friends--birthday-card,244.3702411336064,"[121.91931453052482, 115.7743662977508, 199.88147090324884]",61.893301411960714,244.3836593317033
Brother,anniversary-card-brother-sister-in-law,244.74959383717166,"[39.73044344793224, 34.20295631954825, 103.69307424015945]",27.038437364648573,244.77260994263858
Boy,disneypixar-cars-vroom-pop-up-birthday-card-root-399hkb4685,244.93043277730808,"[28.79337748344371, 28.221412803532008, 30.901545253863134]",11.592736873999048,252.804546577712
Any+Woman,filigree-flower-mothers-day-card,245.06487650919289,"[220.0988562091503, 218.99460784313726, 232.04330065359477]",88.43880558759452,245.077512584838
Girl,disney-descendants-wicked-birthday-card-with-necklace-root-499hkb4358,245.8866864559808,"[40.00210970464135, 37.64544551998014, 61.65897244973939]",19.471454503866575,245.88834166231698
Father,love-you-dad-christmas-card-root-299sx2776,246.48581328138718,"[71.11384263560352, 70.63002930036447, 75.10576716929893]",28.575646366600672,246.48581328138718
Wife,my-heart-t-me-anniversary-card-for-wife,246.54533674941842,"[156.84382483749573, 149.3362983236401, 160.77420458433116]",60.8059809623473,279.38234678311846
Mother,always-there--spanish-mothers-day-card,246.74534622234543,"[212.14312267657994, 235.72552664188353, 222.84634448574968]",87.81738221930657,147.23188481950496
Granddaughter,sofia-the-first-birthday-card-for-granddaughter-with-coloring-activity-root-399hkb1938,246.93431842169326,"[237.495621421354, 237.05995284607613, 241.63489390367127]",93.86173465681324,245.7137598468673
Uncle,mountain-vista-birthday-card-for-uncle-root-259mhb8218,247.13617981479308,"[242.88500147623265, 165.29067020962503, 46.88293475051668]",56.81724239740185,36.24688375091699
Husband,eiffel-tower-couple-kiss-behind-umbrella-love-card,247.80952380953167,"[254.82424313817882, 254.81564377429615, 254.89115325715633]",99.94250922185344,246.8330733229333
Mother,flower-wreath-on-lavender-birthday-card-for-mom-root-399fbd8248,248.22879759450103,"[197.60302728292015, 193.4106141771521, 224.153855736888]",81.87538625765492,248.18211657535585
Girl,loved-and-amazing-18th-birthday-card-root-359hbd4009,248.24760987688285,"[130.57121382938746, 119.195791055994, 201.2476512589252]",62.832047512729254,248.31821929101403
Wife,today-is-your-day-sweetheart-birthday-card-root-499fbd8163,248.2519685039326,"[212.0255591054313, 189.0191693290735, 193.29073482428115]",78.6362212616676,348.85988057214274
Boy,loved-and-amazing-18th-birthday-card-root-359hbd4009,248.26554211560003,"[130.33962976955044, 118.97959954665659, 201.362674726105]",62.81221064171796,248.2735660436194
Wife,copper-compass-love-card,249.13333037339612,"[42.061929119473874, 40.267263427109974, 53.686700767263424]",18.42234592046537,248.02417708078087
Husband,copper-compass-love-card,251.6065256277488,"[224.6818637274549, 137.68637274549098, 109.13527054108216]",65.45434005265432,14.825760630617747
Daughter,te-lo-mereces-spanish-language-birthday-card-root-699las1041,251.8812421546695,"[221.57971356161963, 220.9384098544233, 224.17728531855957]",87.27758728882017,251.8801179168035
Any+Woman,jill-scott-balloons-for-an-incredible-woman-birthday-card-root-459mhb8235,252.68271592807304,"[230.74531812358933, 230.4598304154212, 232.62325382785335]",90.80060475358324,247.9176653038206
Father,star-wars-starships-fathers-day-card,252.90670702617336,"[30.897797356828193, 28.394713656387665, 42.42665198237886]",13.886542282111087,250.7030845302566
Wife,eiffel-tower-couple-kiss-behind-umbrella-love-card,253.3554817275637,"[254.82424313817882, 254.81564377429615, 254.89115325715633]",99.94250922185344,246.8330733229333
Boy,batman-birthday-card-with-removable-mask-root-459hkb4575,253.89380369552924,"[77.3853682407634, 64.99461707854172, 118.71299241497431]",36.02109990068942,253.8396789753447
Mother,bright-blooms-mothers-day-card-from-daughter-root-899moa3286,254.67518476132983,"[69.89393110989612, 53.862037543284124, 119.20858392564243]",33.935415974299325,254.72019054179748
Sister,friend-and-partner-in-crime-birthday-card-for-sister-root-699fbd1132,255.0855558712151,"[200.37281112150782, 189.617965512632, 232.42534420532016]",82.75359014077493,255.07428757002515
Brother,witty-and-charming-funny-pop-up-birthday-card-for-brother-root-379man2914,255.2393419732077,"[11.417178961748634, 8.448599726775956, 20.133025956284154]",5.604240330011788,255.24377411434585
Wife,celebrating-wife-on-valentines-day-anniversary-root-599vee3047,255.4237935247404,"[42.52488611439177, 41.38569259321748, 45.81255272481863]",17.097695160399233,255.44020123485038
Wife,purple-and-gold-patterned-mothers-day-card-root-859moa2493,256.36764738454724,"[68.31422366992399, 48.23246471226927, 121.7942453854506]",33.33857060739605,256.3795047704515
Daughter,everything-good-beautiful-birthday-card,256.94846698012583,"[212.2860294117647, 239.98602941176472, 225.67426470588236]",88.68079584775086,148.99978764068806
Sister,youre-so-special-to-me-floral-birthday-card-for-sister-root-659fbd8114,257.34347172689144,"[78.17134831460675, 58.03245942571785, 127.64689970869746]",36.40771747733635,257.35750985602283
Wife,many-compliments-funny-pop-up-birthday-card-for-wife-root-459fbd3134,257.50551433727713,"[247.08555399719495, 103.69249649368864, 153.14796633941094]",68.78000990017325,339.3063329396489
Any+Woman,proud-to-call-you-friend-and-family-birthday-card-root-499fbd4106,257.5329341317353,"[235.72727272727272, 175.3958944281525, 212.88929618768327]",80.61238571675005,322.71253584795613
Boy,batman-logo-magnet-attachment-on-birthday-card,258.0553308162532,"[96.1468309159547, 80.1843830717266, 133.22948539638386]",41.8458565623746,258.0553308162532
Mother,you-deserve-happiness-mothers-day-card-from-us,258.49901325063445,"[208.66640588327334, 204.3235800344234, 218.16069472695978]",82.84005387478102,258.83120554544115
Girl,disney-frozen-musical-6th-birthday-card,259.1500890917523,"[87.1918954248366, 59.74797385620915, 145.4156862745098]",40.22816865308214,259.22118902950746
Daughter,were-grateful-and-proud-birthday-card,259.3073795469915,"[244.23317307692307, 242.29927884615384, 243.64342948717947]",95.39851998491704,318.2970789310132
Father,1-dad-valentines-day-card-with-car-magnet-root-499vei7122,259.7290745757885,"[146.46767885898322, 145.6740280653324, 148.09627329192546]",57.60201987397213,259.6590531364264
Father,foil-lettering-on-blue-fathers-day-card,259.80782710812116,"[211.0942956926659, 209.79627473806752, 211.08789289871945]",82.52756282955558,300.2959641255613
Boy,the-lego-batman-movie-awesome-birthday-card-root-299hkb4540,260.15179336516104,"[4.152627371175231, 3.53572207282506, 5.326767933716113]",1.7377431385374849,260.66631497788416
Husband,three-bronze-hearts-on-blue-background-love-card,260.36596227026155,"[63.17711457708458, 57.521145770845834, 74.99235152969406]",25.98303868638037,259.4238527700046
Girl,dc-comics-wonder-woman-valentines-card,261.1773806131173,"[32.45902004454343, 26.655456570155902, 43.06792873051225]",13.671252019738851,261.21641426477777
Husband,illustrated-branches-fathers-day-card-for-husband,261.449948400412,"[69.97076372315036, 56.42780429594272, 74.5525059665871]",25.682413776966637,284.8326036145768
Mother,blue-leaf-spanish-mothers-day-card-from-son,261.45778844917044,"[118.17263599580399, 113.19496478345572, 127.21594485239022]",47.1393940462443,261.3009555161284
Father,fathers-day-card-with-flo-rida-45-vinyl-record,261.54384193827525,"[33.669417395609834, 32.05528965175772, 36.61297243769599]",13.46436511557916,261.2493210211841
Mother,angel-wings-ornament-spanish-mothers-day-card,261.88796680497927,"[226.8495575221239, 225.84070796460176, 228.82465527886396]",89.15007122420897,260.2855369335815
Granddaughter,another-year-more-beautiful-birthday-card-for-granddaughter-root-250quf3125,262.2694872134681,"[77.9902405362776, 61.30234621451104, 106.79445977917982]",32.9601580379786,262.00982941543583
Grandson,halloween-card-for-grandson-with-removable-paper-airplane-root-429hkd4156,262.56814913274644,"[85.83381622516556, 57.27545529801324, 133.19060430463577]",37.34628619659785,262.57127435104763
Wife,a-little-flirting-valentines-day-card,263.5340156532206,"[238.4968163538874, 237.20827747989276, 240.5593163538874]",93.67992035956472,263.07115355767786
Mother,grateful--you-spanish-mothers-day-card,263.66031563591343,"[227.6381499799492, 224.08394599652453, 233.21187007084615]",89.66584628771975,263.3626219137157
Any+Man,superman-youre-amazing-frenchlanguage-birthday-card-root-999ldq1062,263.8883583376974,"[225.4924619778176, 224.35398817825597, 227.64368732151158]",88.62699519603285,260.76433892556463
Girl,bowl-of-candy-corn-halloween-card-for-her-root-399hkd3613,264.711178695052,"[148.4367474589523, 109.81516810007818, 203.99702892885065]",61.53180333900566,264.60446991746545
Sister,flowers-from-your-brother-birthday-card-for-sister-root-359fbd8127,264.91975110349665,"[108.87409879839787, 80.60013351134846, 148.33404539385847]",44.88905468729548,265.0456214630801
Grandson,spiderman-great-treats-pop-up-halloween-card-for-grandson-root-299hkd5134,265.02127376432884,"[224.3911620294599, 51.979705400982, 30.067757774140752]",49.89390584384326,6.765612524382727
Daughter,only-one-you-daughter--funny-birthday-card-root-349zzb3790,265.0834954399616,"[217.61708036799166, 212.07585488630446, 224.9418503731991]",85.6897461293144,265.84125956206736
Grandmother,amazing-grandma-mothers-day-card-with-magnet-root-459mkd1423,265.2200910213182,"[160.58627711376715, 120.18167330677291, 214.0108012394865]",65.52793618554107,265.8371390828458
Wife,my-heart-was-right-anniversary-card--her,265.38181327576865,"[229.36553417928775, 228.0702005730659, 231.09967253376996]",90.03330845232075,265.6546412646934
Father,caveman-life-funny-fathers-day-card,265.61510974987146,"[239.38639344262296, 239.387868852459, 239.33770491803278]",93.86775956284151,61.764705882339975
Any+Woman,queen-for-the-day-birthday-card-root-499hbd8507,265.71669537347753,"[153.8008733624454, 115.86899563318778, 155.60960698689956]",53.2310985529583,297.26919104234884
Mother,your-voice-spanish-birthday-card,265.91496441733057,"[142.08113835906752, 102.87465940054496, 137.10399636693916]",48.03054858031615,307.61681557386544
Any+Woman,hello-to-new-dreams-possibilities-and-tomorrows-birthday-card-root-229hbd4222,266.68041237113533,"[241.6617702448211, 209.51638418079096, 228.0482109227872]",88.46630478933571,325.40997820636
Girl,4-is-fun-birthday-card-with-stickers-root-399hkb4749,267.278380397598,"[189.40033809743355, 164.54794836330106, 219.2654833256493]",75.25753562528439,267.251654978135
Mother,moms-questions-passover-card,267.7558940807557,"[122.36570298986904, 75.13170249567581, 177.25154435384235]",49.48691114696434,267.75209967116643
Girl,marvel-black-panther-fierce-and-fabulous-birthday-card-for-her-root-499mhb1813,268.27358826928514,"[159.3277096928219, 122.75346172210728, 200.39360178258792]",63.36216931464611,268.26443739711743
Any+Woman,you-know-what-makes-you-happy-birthday-card-for-her-root-699hbd2551,268.58610725311183,"[200.81113138686132, 194.10310218978103, 120.13412408759125]",62.93044224989266,55.01119630861098
Mother,god-chose-you-for-our-family-religious-mothers-day-card-root-729mdd5023,269.4468655715727,"[238.221837488458, 203.05909510618653, 227.4157433056325]",86.52567305777343,318.43899556868536
Girl,the-little-mermaid-1st-birthday-card-with-sticker,269.97764530551456,"[237.08011243851018, 235.74574841883344, 238.4552354181307]",92.98058506607141,269.54870837223746
Daughter,purple-with-white-flowers-confirmation-card-for-daughter-root-399cds6307,270.16869251744697,"[199.4166423641489, 186.90580344123651, 211.90278992903666]",78.19776340593593,270.02963320163025
Niece,two-bunny-rabbits-niece-and-husband-easter-card,270.2950012412039,"[164.05913879135096, 145.98004065791906, 181.66512659397523]",64.2441504415479,270.3977378658878
Mother,gods-pure-love-flower-bouquet--easter-card-for-mom-root-499deh2285,271.10018537922144,"[234.2911359274123, 228.33868434828128, 239.93439190368173]",91.81825024548294,270.7999398088932
Wife,disney-cinderella-and-prince-charming-birthday-card-for-wife-root-559fbd8168,271.70626094829447,"[70.7996371935163, 39.99596231493943, 98.19872432558957]",27.09699738049588,271.7548588566367
Girl,every-little-dream-birthday-card-root-429hkb4578,272.08189704883574,"[216.7640265824164, 204.9140429240658, 231.47151105784943]",85.56579489841475,266.77209348117697
Grandson,monsters-galore-valentines-day-sound-card-for-grandson-root-499vkd5372,272.3847605364077,"[169.4177248912175, 118.69860580765474, 212.111535387621]",64.86473356770112,272.57736545355505
Mother,floral-tea-party-mothers-day-card-root-799msi3583,272.4196441474756,"[211.24749055585536, 191.67566109012412, 227.95785213167835]",82.28108102388283,272.3660102720624
Mother,grateful-for-your-love-rosh-hashanah-card-for-mom-root-299j3223,272.45091624483297,"[137.37229102167183, 123.16950464396285, 148.28560371517028]",53.226491835124136,273.9291217257319
Wife,unicef-love-of-my-life-valentines-day-card-for-wife-root-599unl2037,272.5325160102072,"[140.5787040791501, 109.73911280512529, 167.01573270618766]",54.265655982610376,272.30594751641706
Sister,lemon-wreath-birthday-card-for-sister-root-499fbd8107,272.6363548976257,"[214.78662092624356, 207.16432246998284, 220.03773584905662]",83.76510947432145,275.52576880029847
Wife,grateful-for-this-life-of-ours-birthday-card-for-wife-root-479fbd8173,272.65705106295695,"[179.74516031457955, 175.92604355716878, 182.43844525105868]",70.26754682514265,275.18625174175577
Mother,peanuts-snoopy-with-bouquet-of-flowers-birthday-card-for-mom-root-429fbd8044,273.0811100302756,"[217.23478709297186, 194.67953440400765, 234.67783998821275]",84.18772046906281,273.83431226827423
Nephew,time-like-present-birthday-card-nephew,273.4819453562951,"[40.921422852567765, 34.57028479926799, 45.89900491822029]",15.778292101468287,273.6373640796793
Mother,flowers-like-a-mom-spanish-mothers-day-card,273.6153500897661,"[232.43070633018468, 230.36134216833497, 233.6352742140138]",90.97972870242133,277.92438205150296
Grandfather,elephants-and-balloons-spanishlanguage-grandpa-birthday-card-root-299bib1050,273.8568243745356,"[210.5307875894988, 188.77231503579952, 227.30310262529832]",81.58341522766625,273.8822130274275
Niece,cuddly-kitten-with-bow-birthday-card-for-niece,274.78322985369624,"[200.28785962693647, 183.20249762883338, 212.6813152070819]",77.62427702665006,274.77485883431734
Nephew,ghosts-vampires-and-werewolves-halloween-card-for-nephew-root-299hkd1515,274.94618976961897,"[135.67315490673155, 75.66519206665193, 178.66194794661948]",49.86806666926889,274.9571958810118
Girl,sofia-the-first-3rd-birthday-card-with-detachable-crown-root-459hkb4746,276.0173442566336,"[187.68871075484302, 167.36495212647517, 202.29458917835672]",72.48226300094744,274.910912927347
Girl,kitty-coin-purse-birthday-card-root-799lad1863,276.23560887746606,"[128.20717005076142, 99.8001269035533, 158.27918781725887]",50.60378720015925,269.1458611373328
Niece,customizable-halloween-card-with-female-relative-stickers-root-399h3263,276.2531922341414,"[152.26683341670835, 117.20920460230116, 175.2305152576288]",57.341121541162735,276.2531922341414
Grandmother,customizable-halloween-card-with-female-relative-stickers-root-399h3263,276.2531922341414,"[152.26683341670835, 117.20920460230116, 175.2305152576288]",57.341121541162735,276.2531922341414
Granddaughter,customizable-halloween-card-with-female-relative-stickers-root-399h3263,276.2531922341414,"[152.26683341670835, 117.20920460230116, 175.2305152576288]",57.341121541162735,276.2531922341414
Daughter,customizable-halloween-card-with-female-relative-stickers-root-399h3263,276.2531922341414,"[152.26683341670835, 117.20920460230116, 175.2305152576288]",57.341121541162735,276.2531922341414
Mother,customizable-halloween-card-with-female-relative-stickers-root-399h3263,276.2531922341414,"[152.26683341670835, 117.20920460230116, 175.2305152576288]",57.341121541162735,276.2531922341414
Grandmother,flowers-grandma-spanish-mothers-day-card-from-us,276.83629813105284,"[235.5808287131602, 234.914794280712, 236.23110592354828]",92.38154905965887,270.359122145867
Mother,your-love-carries-me-through-birthday-card-for-mom-root-799fbd9020,277.7824675324676,"[216.06689011949868, 203.07213640338094, 224.6291168755465]",83.86299083900536,276.1685730510262
Wife,strong-sexy-smart-glitter-birthday-card-root-599fbd2345,278.5861544153321,"[167.72815934065935, 127.84478021978022, 189.8331043956044]",62.28978129713425,278.60408841615424
